JOAO PESSOA (82798);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
19/04/2010;1200;29,0;85,0;1013,5;3,3;18,0;8,0;;;25,7;43,0;
19/04/2010;1800;30,2;71,0;1011,4;2,3;14,0;6,0;;;;;
20/04/2010;0000;28,0;77,0;1013,6;2,1;14,0;4,0;6,80;32,0;;;
20/04/2010;1200;29,2;76,0;1012,6;2,6;18,0;8,0;;;26,3;0,8;
20/04/2010;1800;30,8;65,0;1010,2;4,6;14,0;7,0;;;;;
21/04/2010;0000;28,0;73,0;1012,7;3,3;14,0;9,0;2,10;31,2;;;
21/04/2010;1200;28,6;74,0;1013,0;3,3;9,0;6,0;;;26,1;0,0;
21/04/2010;1800;30,2;65,0;1010,3;3,3;14,0;5,0;;;;;
22/04/2010;0000;27,6;81,0;1012,8;2,3;9,0;5,0;7,40;30,6;;;
22/04/2010;1200;29,6;74,0;1012,8;1,6;14,0;6,0;;;25,5;0,0;
22/04/2010;1800;30,2;71,0;1010,8;3,3;14,0;5,0;;;;;
23/04/2010;0000;27,6;84,0;1013,5;1,3;9,0;5,0;9,80;32,2;;;
23/04/2010;1200;30,6;71,0;1013,7;3,1;9,0;3,0;;;25,3;3,1;
23/04/2010;1800;30,2;76,0;1011,0;4,6;14,0;6,0;;;;;
24/04/2010;0000;28,6;76,0;1012,9;2,3;14,0;3,0;9,70;32,5;;;
24/04/2010;1200;30,4;67,0;1013,9;3,3;14,0;4,0;;;26,3;0,0;
24/04/2010;1800;30,6;67,0;1011,1;3,3;14,0;4,0;;;;;
25/04/2010;0000;29,0;71,0;1012,9;4,6;14,0;5,0;9,00;32,2;;;
25/04/2010;1200;30,0;73,0;1012,5;3,6;14,0;3,0;;;25,9;1,8;
25/04/2010;1800;30,8;66,0;1010,2;3,6;9,0;4,0;;;;;
26/04/2010;0000;28,6;74,0;1012,7;3,3;14,0;4,0;8,20;32,2;;;
26/04/2010;1200;28,6;79,0;1012,9;3,3;14,0;5,0;;;27,3;0,0;
26/04/2010;1800;29,2;79,0;1010,4;2,0;9,0;5,0;;;;;
27/04/2010;0000;28,0;80,0;1012,7;1,6;14,0;4,0;9,40;32,0;;;
27/04/2010;1200;30,0;74,0;1013,8;3,0;14,0;5,0;;;24,1;0,8;
27/04/2010;1800;30,8;67,0;1011,4;3,8;14,0;5,0;;;;;
28/04/2010;0000;28,2;78,0;1013,7;2,1;14,0;4,0;9,20;31,8;;;
28/04/2010;1200;28,6;80,0;1012,9;2,0;14,0;7,0;;;22,2;2,7;
28/04/2010;1800;30,4;68,0;1011,0;3,6;14,0;3,0;;;;;
29/04/2010;0000;28,4;75,0;1013,0;3,0;14,0;5,0;10,40;32,0;;;
29/04/2010;1200;29,6;71,0;1013,5;3,3;18,0;4,0;;;24,9;0,6;
29/04/2010;1800;31,0;60,0;1011,0;3,6;14,0;3,0;;;;;
30/04/2010;0000;28,0;75,0;1012,2;2,6;18,0;3,0;8,60;32,6;;;
30/04/2010;1200;29,8;71,0;1012,6;3,3;14,0;5,0;;;24,1;0,0;
30/04/2010;1800;30,6;64,0;1011,0;3,0;14,0;5,0;;;;;
01/05/2010;0000;28,4;75,0;1012,5;2,6;14,0;5,0;10,20;32,6;;;
01/05/2010;1200;30,0;65,0;1013,3;4,5;14,0;7,0;;;25,1;0,0;
01/05/2010;1800;30,8;68,0;1011,0;3,0;14,0;4,0;;;;;
02/05/2010;0000;28,4;77,0;1012,9;1,3;14,0;4,0;9,40;32,0;;;
02/05/2010;1200;29,8;75,0;1013,5;1,6;18,0;8,0;;;23,7;0,0;
02/05/2010;1800;29,2;79,0;1011,4;2,6;14,0;2,0;;;;;
03/05/2010;0000;28,6;80,0;1013,4;2,1;14,0;6,0;4,40;31,2;;;
03/05/2010;1200;26,4;92,0;1014,8;0,7;14,0;9,0;;;23,3;18,8;
03/05/2010;1800;30,2;70,0;1011,8;1,6;9,0;3,0;;;;;
04/05/2010;0000;28,2;81,0;1012,9;3,0;14,0;3,0;7,80;31,8;;;
04/05/2010;1200;28,8;77,0;1012,1;2,3;14,0;5,0;;;22,5;11,0;
04/05/2010;1800;30,2;71,0;1009,4;3,3;9,0;4,0;;;;;
05/05/2010;0000;28,2;77,0;1011,8;1,3;14,0;5,0;3,90;31,4;;;
05/05/2010;1200;25,4;96,0;1012,2;1,6;14,0;8,0;;;21,7;22,4;
05/05/2010;1800;30,0;73,0;1010,2;2,8;14,0;6,0;;;;;
06/05/2010;0000;27,8;77,0;1012,8;2,1;9,0;2,0;9,40;31,6;;;
06/05/2010;1200;30,2;70,0;1012,9;3,0;14,0;7,0;;;23,5;0,8;
06/05/2010;1800;30,4;68,0;1010,8;3,3;14,0;5,0;;;;;
07/05/2010;0000;28,2;75,0;1013,7;2,1;14,0;3,0;9,40;32,0;;;
07/05/2010;1200;30,0;63,0;1013,8;4,0;9,0;4,0;;;24,3;0,0;
07/05/2010;1800;30,2;60,0;1011,0;5,0;9,0;3,0;;;;;
08/05/2010;0000;28,4;70,0;1013,3;3,3;14,0;4,0;4,20;31,6;;;
08/05/2010;1200;28,4;78,0;1012,7;3,6;14,0;4,0;;;23,3;0,0;
08/05/2010;1800;29,4;67,0;1010,8;2,0;9,0;4,0;;;;;
09/05/2010;0000;25,2;90,0;1012,6;1,3;14,0;3,0;8,80;31,6;;;
09/05/2010;1200;29,2;67,0;1013,1;3,0;14,0;6,0;;;22,9;4,4;
09/05/2010;1800;31,6;59,0;1010,4;4,3;14,0;4,0;;;;;
10/05/2010;0000;28,0;81,0;1012,6;1,5;18,0;6,0;9,70;31,8;;;
10/05/2010;1200;28,8;74,0;1012,1;3,0;14,0;6,0;;;23,3;0,0;
10/05/2010;1800;30,4;67,0;1008,9;4,6;14,0;3,0;;;;;
11/05/2010;0000;28,0;77,0;1011,4;1,6;14,0;2,0;8,90;32,6;;;
11/05/2010;1200;30,0;67,0;1012,3;3,3;18,0;5,0;;;25,1;0,0;
11/05/2010;1800;30,6;67,0;1009,6;5,0;14,0;2,0;;;;;
12/05/2010;0000;28,0;77,0;1012,7;3,3;18,0;4,0;6,70;31,2;;;
12/05/2010;1200;28,8;81,0;1011,9;2,6;14,0;3,0;;;25,1;0,0;
12/05/2010;1800;28,8;79,0;1010,8;2,3;14,0;5,0;;;;;
13/05/2010;0000;27,8;86,0;1011,0;2,6;18,0;3,0;7,60;31,4;;;
13/05/2010;1200;29,8;75,0;1013,8;3,3;9,0;7,0;;;25,7;3,2;
13/05/2010;1800;30,0;74,0;1011,6;3,0;9,0;8,0;;;;;
14/05/2010;0000;27,2;88,0;1013,4;1,1;9,0;6,0;6,50;31,3;;;
14/05/2010;1200;29,6;71,0;1014,6;3,3;14,0;8,0;;;24,1;5,2;
14/05/2010;1800;30,0;67,0;1012,6;3,0;14,0;8,0;;;;;
15/05/2010;0000;27,8;77,0;1013,9;1,5;14,0;0,0;9,10;32,0;;;
15/05/2010;1200;30,4;65,0;1013,6;3,6;18,0;5,0;;;25,1;0,0;
15/05/2010;1800;30,8;59,0;1011,8;5,0;18,0;4,0;;;;;
16/05/2010;0000;26,8;81,0;1013,9;1,3;18,0;3,0;8,40;32,0;;;
16/05/2010;1200;28,8;74,0;1013,3;1,6;14,0;5,0;;;24,3;0,0;
16/05/2010;1800;30,0;69,0;1010,7;2,0;14,0;5,0;;;;;
17/05/2010;0000;28,2;70,0;1013,6;1,6;18,0;4,0;7,80;31,6;;;
17/05/2010;1200;28,0;76,0;1013,0;1,1;36,0;7,0;;;23,9;0,0;
17/05/2010;1800;29,6;71,0;1011,2;2,0;9,0;5,0;;;;;
18/05/2010;0000;26,8;84,0;1013,0;1,1;18,0;5,0;9,00;32,0;;;
18/05/2010;1200;30,2;62,0;1013,1;3,3;14,0;4,0;;;25,7;0,2;
18/05/2010;1800;30,2;64,0;1010,8;5,0;14,0;4,0;;;;;
19/05/2010;0000;28,2;74,0;1012,4;2,0;14,0;6,0;9,70;31,6;;;
19/05/2010;1200;29,4;62,0;1013,2;3,6;14,0;5,0;;;23,9;0,0;
19/05/2010;1800;30,8;58,0;1010,9;5,3;14,0;3,0;;;;;
20/05/2010;0000;28,0;67,0;1013,2;1,6;14,0;4,0;8,40;31,8;;;
20/05/2010;1200;29,0;68,0;1011,9;3,0;14,0;5,0;;;22,5;0,0;
20/05/2010;1800;30,2;71,0;1010,2;2,0;9,0;5,0;;;;;
21/05/2010;0000;27,8;74,0;1012,3;1,6;14,0;5,0;9,10;31,0;;;
21/05/2010;1200;29,6;71,0;1013,3;1,6;14,0;6,0;;;24,1;0,0;
21/05/2010;1800;29,8;65,0;1010,2;2,5;5,0;2,0;;;;;
22/05/2010;0000;28,0;71,0;1011,6;1,3;9,0;0,0;9,00;31,6;;;
22/05/2010;1200;29,4;73,0;1012,2;2,5;9,0;8,0;;;23,3;0,0;
22/05/2010;1800;30,2;63,0;1009,8;1,6;9,0;2,0;;;;;
23/05/2010;0000;28,2;78,0;1011,2;2,1;9,0;4,0;9,00;31,8;;;
23/05/2010;1200;30,4;67,0;1012,5;2,6;9,0;3,0;;;25,9;0,1;
23/05/2010;1800;30,6;66,0;1009,2;2,3;5,0;2,0;;;;;
24/05/2010;0000;28,0;79,0;1011,5;1,6;9,0;5,0;8,00;31,4;;;
24/05/2010;1200;29,4;69,0;1011,9;1,6;14,0;4,0;;;23,7;4,4;
24/05/2010;1800;29,6;65,0;1009,9;3,3;14,0;8,0;;;;;
25/05/2010;0000;27,0;87,0;1013,1;2,0;14,0;4,0;0,20;29,0;;;
25/05/2010;1200;25,6;94,0;1013,7;3,6;14,0;10,0;;;22,9;3,6;
25/05/2010;1800;27,8;81,0;1011,3;2,3;18,0;10,0;;;;;
26/05/2010;0000;27,4;76,0;1012,5;1,6;18,0;8,0;8,50;31,2;;;
26/05/2010;1200;28,2;76,0;1013,2;2,5;14,0;6,0;;;20,4;2,1;
26/05/2010;1800;30,2;65,0;1010,5;3,1;9,0;2,0;;;;;
27/05/2010;0000;27,6;77,0;1012,8;1,6;9,0;3,0;8,50;31,8;;;
27/05/2010;1200;28,8;72,0;1013,7;3,3;18,0;5,0;;;24,3;2,3;
27/05/2010;1800;30,2;64,0;1011,5;3,6;14,0;4,0;;;;;
28/05/2010;0000;27,6;78,0;1013,3;2,6;14,0;4,0;9,60;32,0;;;
28/05/2010;1200;29,4;70,0;1012,8;2,6;14,0;5,0;;;24,7;0,0;
28/05/2010;1800;30,2;66,0;1011,2;3,6;9,0;4,0;;;;;
29/05/2010;0000;27,4;80,0;1013,5;1,6;14,0;4,0;9,00;31,6;;;
29/05/2010;1200;29,4;73,0;1013,9;2,1;18,0;7,0;;;24,9;0,0;
29/05/2010;1800;30,4;67,0;1011,5;3,6;14,0;7,0;;;;;
30/05/2010;0000;27,4;79,0;1014,0;3,1;14,0;2,0;9,10;32,0;;;
30/05/2010;1200;29,2;75,0;1015,3;3,6;14,0;8,0;;;23,3;0,2;
30/05/2010;1800;30,2;66,0;1012,9;4,1;14,0;3,0;;;;;
31/05/2010;0000;27,2;81,0;1014,8;1,6;14,0;3,0;0,00;27,8;;;
31/05/2010;1200;24,0;98,0;1016,7;1,0;36,0;9,0;;;22,7;33,0;
31/05/2010;1800;25,2;92,0;1014,9;1,0;32,0;9,0;;;;;
01/06/2010;0000;25,8;91,0;1014,7;0,5;14,0;6,0;8,10;30,8;;;
01/06/2010;1200;28,0;79,0;1015,7;1,6;23,0;4,0;;;21,9;8,5;
01/06/2010;1800;29,2;80,0;1013,3;0,8;9,0;0,0;;;;;
02/06/2010;0000;27,8;89,0;1014,6;1,3;9,0;3,0;9,30;31,6;;;
02/06/2010;1200;29,8;75,0;1014,9;2,8;14,0;5,0;;;24,5;0,0;
02/06/2010;1800;30,0;69,0;1012,8;2,3;9,0;3,0;;;;;
03/06/2010;0000;27,8;81,0;1014,4;2,5;14,0;7,0;8,80;31,3;;;
03/06/2010;1200;28,6;82,0;1015,5;2,1;14,0;8,0;;;24,7;1,6;
03/06/2010;1800;30,2;71,0;1013,2;2,0;14,0;5,0;;;;;
04/06/2010;0000;27,6;83,0;1015,1;2,5;14,0;5,0;2,00;30,0;;;
04/06/2010;1200;25,2;95,0;1015,9;1,0;27,0;7,0;;;23,1;39,4;
04/06/2010;1800;29,4;77,0;1014,0;1,3;5,0;6,0;;;;;
05/06/2010;0000;25,0;95,0;1016,1;1,3;32,0;7,0;6,50;30,8;;;
05/06/2010;1200;28,2;78,0;1016,0;1,0;32,0;5,0;;;23,2;5,6;
05/06/2010;1800;29,4;73,0;1014,0;3,3;9,0;8,0;;;;;
06/06/2010;0000;26,4;84,0;1015,5;1,6;14,0;0,0;9,20;31,0;;;
06/06/2010;1200;29,0;74,0;1015,4;1,6;14,0;5,0;;;24,1;0,0;
06/06/2010;1800;29,6;69,0;1013,2;3,1;14,0;2,0;;;;;
07/06/2010;0000;27,6;81,0;1015,0;2,0;9,0;2,0;8,40;31,6;;;
07/06/2010;1200;29,2;68,0;1016,2;2,6;9,0;5,0;;;23,5;0,0;
07/06/2010;1800;30,8;50,0;1013,6;3,3;14,0;1,0;;;;;
08/06/2010;0000;25,6;84,0;1016,5;4,1;14,0;10,0;8,90;31,0;;;
08/06/2010;1200;29,0;74,0;1016,6;2,6;14,0;6,0;;;22,7;1,4;
08/06/2010;1800;30,0;64,0;1014,8;3,3;14,0;4,0;;;;;
09/06/2010;0000;27,0;73,0;1016,4;2,3;14,0;4,0;9,10;31,8;;;
09/06/2010;1200;28,6;71,0;1015,9;2,3;14,0;6,0;;;22,4;0,0;
09/06/2010;1800;29,8;62,0;1013,5;3,3;14,0;5,0;;;;;
10/06/2010;0000;26,4;84,0;1015,1;2,0;14,0;5,0;8,50;30,8;;;
10/06/2010;1200;26,8;91,0;1015,6;2,1;18,0;5,0;;;23,7;5,0;
10/06/2010;1800;29,6;66,0;1013,7;2,5;14,0;6,0;;;;;
11/06/2010;0000;25,8;89,0;1015,3;1,1;23,0;5,0;7,60;30,9;;;
11/06/2010;1200;28,0;73,0;1015,6;2,0;18,0;5,0;;;22,5;0,0;
11/06/2010;1800;29,4;68,0;1014,1;4,6;14,0;5,0;;;;;
12/06/2010;0000;26,0;81,0;1015,1;1,6;14,0;3,0;9,20;31,0;;;
12/06/2010;1200;27,0;80,0;1015,5;3,3;14,0;6,0;;;23,1;0,6;
12/06/2010;1800;25,4;93,0;1013,9;2,6;14,0;6,0;;;;;
13/06/2010;0000;24,0;93,0;1015,4;3,0;14,0;10,0;0,00;29,6;;;
13/06/2010;1200;23,4;77,0;1015,0;3,3;14,0;6,0;;;;0,0;
13/06/2010;1800;23,2;90,0;1013,9;2,6;14,0;6,0;;;;;
14/06/2010;0000;23,0;95,0;1015,2;3,0;14,0;10,0;0,00;25,4;;;
14/06/2010;1200;23,4;97,0;1016,1;2,5;23,0;10,0;;;19,8;29,8;
14/06/2010;1800;23,2;96,0;1015,2;3,1;23,0;10,0;;;;;
15/06/2010;0000;23,0;96,0;1016,3;2,1;23,0;8,0;4,00;26,7;;;
15/06/2010;1200;25,2;84,0;1016,4;3,0;23,0;8,0;;;18,4;22,6;
15/06/2010;1800;24,8;90,0;1014,8;2,8;18,0;10,0;;;;;
16/06/2010;0000;23,8;97,0;1015,7;1,5;18,0;8,0;0,00;29,8;;;
16/06/2010;1200;24,4;94,0;1015,4;1,6;23,0;8,0;;;22,7;7,2;
16/06/2010;1800;26,0;92,0;1013,8;3,1;14,0;10,0;;;;;
17/06/2010;0000;23,8;97,0;1014,8;2,5;18,0;10,0;0,00;27,8;;;
17/06/2010;1200;24,4;95,0;1013,6;2,6;18,0;10,0;;;21,9;41,2;
17/06/2010;1800;27,0;87,0;1012,6;3,0;18,0;10,0;;;;;
18/06/2010;0000;24,6;94,0;1013,7;1,6;27,0;10,0;3,00;29,8;;;
18/06/2010;1200;28,6;79,0;1013,7;2,0;9,0;8,0;;;21,7;41,6;
18/06/2010;1800;29,2;72,0;1011,3;1,8;9,0;10,0;;;;;
19/06/2010;0000;25,8;89,0;1013,1;1,0;18,0;8,0;8,10;30,8;;;
19/06/2010;1200;28,8;71,0;1013,5;3,0;14,0;6,0;;;21,5;0,0;
19/06/2010;1800;29,0;70,0;1011,8;4,6;14,0;5,0;;;;;
20/06/2010;0000;28,0;70,0;1013,1;3,0;14,0;2,0;7,60;30,6;;;
20/06/2010;1200;28,4;71,0;1013,3;3,6;18,0;7,0;;;22,1;0,0;
20/06/2010;1800;29,4;62,0;1011,0;5,0;14,0;2,0;;;;;
21/06/2010;0000;26,8;76,0;1013,0;3,0;14,0;5,0;8,60;30,8;;;
21/06/2010;1200;28,4;73,0;1013,7;3,0;9,0;5,0;;;21,1;2,6;
21/06/2010;1800;29,4;64,0;1011,4;2,3;14,0;5,0;;;;;
22/06/2010;0000;25,8;86,0;1012,7;1,6;18,0;5,0;8,40;31,0;;;
22/06/2010;1200;27,4;80,0;1014,7;3,0;18,0;9,0;;;21,7;2,0;
22/06/2010;1800;29,8;68,0;1012,2;2,8;14,0;2,0;;;;;
23/06/2010;0000;26,4;84,0;1014,1;2,0;14,0;8,0;7,00;30,8;;;
23/06/2010;1200;25,8;83,0;1016,1;0,8;9,0;10,0;;;21,5;24,0;
23/06/2010;1800;29,4;68,0;1014,3;3,8;18,0;6,0;;;;;
24/06/2010;0000;26,6;71,0;1015,7;2,1;14,0;5,0;9,20;30,4;;;
24/06/2010;1200;28,8;59,0;1017,1;5,0;14,0;4,0;;;20,5;0,0;
24/06/2010;1800;28,8;58,0;1015,6;4,1;18,0;3,0;;;;;
25/06/2010;0000;24,6;80,0;1016,3;2,3;18,0;2,0;8,80;30,6;;;
25/06/2010;1200;28,6;65,0;1015,5;3,0;18,0;2,0;;;20,7;0,0;
25/06/2010;1800;29,0;63,0;1014,5;3,6;9,0;5,0;;;;;
26/06/2010;0000;26,8;73,0;1015,5;1,8;18,0;5,0;8,00;31,2;;;
26/06/2010;1200;26,8;77,0;1015,2;2,6;14,0;9,0;;;21,9;8,4;
26/06/2010;1800;29,0;63,0;1013,5;3,8;14,0;7,0;;;;;
27/06/2010;0000;26,8;66,0;1014,1;1,6;14,0;2,0;8,70;30,6;;;
27/06/2010;1200;28,6;70,0;1014,2;2,0;14,0;3,0;;;21,9;0,0;
27/06/2010;1800;29,4;63,0;1012,4;4,0;14,0;3,0;;;;;
28/06/2010;0000;27,4;72,0;1014,6;3,3;14,0;3,0;3,70;29,6;;;
28/06/2010;1200;27,8;78,0;1014,8;3,6;14,0;7,0;;;23,7;1,4;
28/06/2010;1800;24,8;93,0;1013,7;2,6;14,0;9,0;;;;;
29/06/2010;0000;24,0;93,0;1015,2;2,3;14,0;9,0;4,80;30,0;;;
29/06/2010;1200;25,2;84,0;1015,0;1,3;18,0;8,0;;;21,3;13,4;
29/06/2010;1800;28,8;64,0;1012,9;3,3;18,0;5,0;;;;;
30/06/2010;0000;25,6;74,0;1014,4;1,6;18,0;4,0;4,00;30,1;;;
30/06/2010;1200;26,8;73,0;1015,5;2,1;23,0;10,0;;;17,6;0,0;
30/06/2010;1800;28,8;67,0;1013,7;4,6;18,0;10,0;;;;;
01/07/2010;0000;26,6;78,0;1015,6;3,3;18,0;7,0;0,30;29,6;;;
01/07/2010;1200;25,6;81,0;1015,5;4,0;23,0;9,0;;;26,6;0,0;
01/07/2010;1800;28,0;70,0;1013,9;5,0;14,0;7,0;;;;;
02/07/2010;0000;25,0;92,0;1015,3;0,5;23,0;8,0;1,60;29,8;;;
02/07/2010;1200;26,2;73,0;1015,3;3,3;14,0;7,0;;;23,1;1,1;
02/07/2010;1800;28,0;64,0;1014,1;5,0;14,0;6,0;;;;;
03/07/2010;0000;25,6;82,0;1014,7;2,0;18,0;7,0;6,80;30,0;;;
03/07/2010;1200;26,8;71,0;1013,9;3,3;18,0;7,0;;;21,9;0,0;
03/07/2010;1800;28,8;56,0;1012,9;3,0;14,0;5,0;;;;;
04/07/2010;0000;24,2;76,0;1015,6;1,3;18,0;3,0;9,30;30,4;;;
04/07/2010;1200;27,2;74,0;1014,7;3,3;23,0;3,0;;;21,1;0,0;
04/07/2010;1800;28,2;60,0;1013,0;5,0;18,0;2,0;;;;;
05/07/2010;0000;25,8;63,0;1014,3;1,6;23,0;5,0;9,00;30,0;;;
05/07/2010;1200;27,8;70,0;1015,2;4,3;14,0;3,0;;;20,7;2,2;
05/07/2010;1800;28,2;67,0;1013,1;6,0;14,0;5,0;;;;;
06/07/2010;0000;25,8;77,0;1015,0;2,0;18,0;4,0;8,40;29,6;;;
06/07/2010;1200;27,4;64,0;1015,0;5,6;14,0;4,0;;;21,3;1,8;
06/07/2010;1800;28,2;62,0;1013,5;6,0;18,0;4,0;;;;;
07/07/2010;0000;24,8;78,0;1015,0;2,3;18,0;5,0;1,70;29,0;;;
07/07/2010;1200;26,8;70,0;1014,1;2,6;18,0;8,0;;;20,7;0,0;
07/07/2010;1800;25,0;87,0;1013,2;1,3;9,0;10,0;;;;;
08/07/2010;0000;23,4;90,0;1015,5;1,6;18,0;6,0;3,10;29,0;;;
08/07/2010;1200;25,8;83,0;1015,9;1,6;18,0;9,0;;;21,1;12,1;
08/07/2010;1800;28,2;72,0;1013,7;2,6;14,0;8,0;;;;;
09/07/2010;0000;24,0;98,0;1015,4;0,7;18,0;8,0;0,00;26,4;;;
09/07/2010;1200;25,0;92,0;1016,2;3,3;14,0;10,0;;;19,2;3,6;
09/07/2010;1800;24,6;94,0;1014,3;0,5;9,0;10,0;;;;;
10/07/2010;0000;26,0;81,0;1014,9;2,1;14,0;7,0;7,60;30,0;;;
10/07/2010;1200;28,4;69,0;1015,5;2,3;14,0;4,0;;;22,9;27,2;
10/07/2010;1800;28,8;67,0;1013,1;2,3;14,0;4,0;;;;;
11/07/2010;0000;25,8;83,0;1014,8;2,0;14,0;4,0;8,10;30,2;;;
11/07/2010;1200;27,0;80,0;1014,1;3,3;18,0;6,0;;;22,3;0,0;
11/07/2010;1800;28,4;75,0;1011,7;2,6;14,0;5,0;;;;;
12/07/2010;0000;24,8;88,0;1013,0;1,6;18,0;5,0;6,40;30,4;;;
12/07/2010;1200;27,4;79,0;1014,3;1,6;14,0;3,0;;;23,1;0,2;
12/07/2010;1800;27,4;76,0;1012,0;2,0;14,0;10,0;;;;;
13/07/2010;0000;25,2;89,0;1013,5;1,6;14,0;10,0;7,50;30,4;;;
13/07/2010;1200;28,2;76,0;1013,9;2,0;14,0;7,0;;;22,1;5,8;
13/07/2010;1800;28,6;70,0;1012,5;3,3;14,0;7,0;;;;;
14/07/2010;0000;26,8;70,0;1013,9;3,0;14,0;5,0;9,00;30,6;;;
14/07/2010;1200;28,6;71,0;1014,6;2,6;9,0;5,0;;;23,7;0,0;
14/07/2010;1800;29,2;63,0;1013,3;3,3;10,0;8,0;;;;;
15/07/2010;0000;26,2;77,0;1014,5;1,6;18,0;6,0;5,30;30,0;;;
15/07/2010;1200;28,0;72,0;1014,9;3,0;18,0;6,0;;;23,0;0,0;
15/07/2010;1800;24,8;91,0;1013,7;3,0;9,0;10,0;;;;;
16/07/2010;0000;23,6;89,0;1014,7;1,6;18,0;3,0;0,10;28,2;;;
16/07/2010;1200;25,8;88,0;1016,2;3,0;14,0;10,0;;;23,5;18,9;
16/07/2010;1800;26,2;82,0;1015,2;2,6;14,0;10,0;;;;;
17/07/2010;0000;25,2;90,0;1015,4;1,5;18,0;8,0;2,70;28,4;;;
17/07/2010;1200;26,2;88,0;1016,2;2,6;14,0;8,0;;;22,7;26,2;
17/07/2010;1800;25,0;94,0;1015,6;0,5;14,0;10,0;;;;;
18/07/2010;0000;24,2;85,0;1015,7;1,6;26,0;3,0;9,10;29,2;;;
18/07/2010;1200;25,2;84,0;1016,7;3,6;23,0;4,0;;;21,5;19,6;
18/07/2010;1800;28,4;62,0;1014,7;4,0;14,0;3,0;;;;;
19/07/2010;0000;24,2;77,0;1016,3;2,5;18,0;4,0;8,20;29,4;;;
19/07/2010;1200;25,2;84,0;1016,2;3,0;23,0;5,0;;;20,7;0,0;
19/07/2010;1800;27,6;61,0;1014,1;3,6;18,0;5,0;;;;;
20/07/2010;0000;25,2;73,0;1016,0;3,0;18,0;3,0;8,80;29,6;;;
20/07/2010;1200;25,8;77,0;1017,0;2,1;23,0;3,0;;;21,3;0,0;
20/07/2010;1800;28,2;61,0;1015,1;4,6;14,0;5,0;;;;;
21/07/2010;0000;23,4;82,0;1017,3;1,1;18,0;3,0;8,60;29,3;;;
21/07/2010;1200;24,8;88,0;1016,9;3,3;18,0;7,0;;;19,9;0,0;
21/07/2010;1800;28,2;67,0;1015,1;4,6;14,0;6,0;;;;;
22/07/2010;0000;24,2;90,0;1016,9;3,3;18,0;6,0;0,10;25,4;;;
22/07/2010;1200;25,2;95,0;1017,5;3,6;18,0;9,0;;;22,9;39,4;
22/07/2010;1800;25,2;89,0;1015,6;3,6;14,0;8,0;;;;;
23/07/2010;0000;25,4;80,0;1017,2;3,3;14,0;7,0;7,20;29,0;;;
23/07/2010;1200;27,2;75,0;1016,6;4,6;18,0;5,0;;;21,1;18,0;
23/07/2010;1800;26,8;71,0;1015,6;3,6;18,0;5,0;;;;;
24/07/2010;0000;23,8;79,0;1016,6;3,0;18,0;7,0;2,10;28,6;;;
24/07/2010;1200;26,6;66,0;1017,3;4,6;14,0;10,0;;;21,9;0,2;
24/07/2010;1800;25,4;84,0;1015,5;4,0;23,0;9,0;;;;;
25/07/2010;0000;22,4;93,0;1016,2;3,0;18,0;7,0;1,30;29,4;;;
25/07/2010;1200;23,8;97,0;1015,8;5,0;18,0;7,0;;;20,4;19,8;
25/07/2010;1800;25,8;78,0;1013,9;4,6;18,0;8,0;;;;;
26/07/2010;0000;24,8;72,0;1016,0;3,3;18,0;8,0;0,10;28,4;;;
26/07/2010;1200;23,6;89,0;1017,3;2,6;23,0;9,0;;;22,3;2,3;
26/07/2010;1800;26,8;67,0;1014,1;4,0;14,0;8,0;;;;;
27/07/2010;0000;25,4;77,0;1015,5;2,3;18,0;8,0;6,00;29,0;;;
27/07/2010;1200;26,6;71,0;1015,0;3,3;18,0;8,0;;;22,1;2,0;
27/07/2010;1800;28,4;67,0;1013,9;5,0;18,0;7,0;;;;;
28/07/2010;0000;24,4;84,0;1015,7;3,3;23,0;7,0;9,30;29,4;;;
28/07/2010;1200;28,2;59,0;1016,9;3,1;14,0;2,0;;;22,3;1,8;
28/07/2010;1800;27,2;70,0;1015,2;4,6;14,0;6,0;;;;;
29/07/2010;0000;25,6;67,0;1016,3;3,0;18,0;6,0;7,00;29,0;;;
29/07/2010;1200;26,0;76,0;1016,9;4,6;18,0;8,0;;;26,2;9,4;
29/07/2010;1800;28,0;63,0;1014,8;4,6;18,0;5,0;;;;;
30/07/2010;0000;25,6;74,0;1015,5;2,0;18,0;3,0;9,40;29,8;;;
30/07/2010;1200;28,2;60,0;1015,1;3,3;14,0;4,0;;;22,1;0,0;
30/07/2010;1800;28,0;64,0;1012,9;3,6;14,0;6,0;;;;;
31/07/2010;0000;23,8;93,0;1014,3;3,0;14,0;9,0;0,20;27,6;;;
31/07/2010;1200;26,4;76,0;1013,2;4,0;18,0;8,0;;;21,5;10,8;
31/07/2010;1800;25,8;80,0;1012,7;3,0;14,0;8,0;;;;;
01/08/2010;0000;23,2;89,0;1013,2;2,0;18,0;5,0;5,90;28,8;;;
01/08/2010;1200;24,8;80,0;1014,4;3,6;14,0;7,0;;;21,3;8,4;
01/08/2010;1800;27,2;72,0;1013,0;4,1;14,0;5,0;;;;;
