PATOS (82791);
Data;Hora (UTC);Temp. [Hora] (C);Umi. (%);Pressao (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Nebulosidade (Decimos);Insolacao (h);Temp. Max. [Diaria] (h);Temp. Min. [Diaria] (h);Chuva [Diaria] (mm);
05/05/2010;0000;27,5;68,0;982,6;2,3;14,0;5,0;6,30;35,6;;;
05/05/2010;1200;28,9;61,0;983,6;2,1;18,0;2,0;;;20,0;0,0;
05/05/2010;1800;;;;;;;;;;;
06/05/2010;0000;26,4;79,0;983,6;2,6;5,0;7,0;11,00;36,3;;;
06/05/2010;1200;28,8;63,0;985,0;4,3;9,0;5,0;;;20,0;0,0;
06/05/2010;1800;;;;;;;;;;;
07/05/2010;0000;29,2;60,0;984,2;2,0;5,0;3,0;11,00;36,3;;;
07/05/2010;1200;28,7;56,0;985,6;3,5;14,0;0,0;;;19,7;0,0;
07/05/2010;1800;;;;;;;;;;;
08/05/2010;0000;29,0;53,0;983,6;3,8;14,0;0,0;5,60;34,0;;;
08/05/2010;1200;28,6;61,0;985,3;2,1;9,0;7,0;;;19,2;0,0;
08/05/2010;1800;;;;;;;;;;;
09/05/2010;0000;27,0;81,0;984,1;1,0;14,0;10,0;10,80;35,6;;;
09/05/2010;1200;29,0;56,0;985,0;4,6;9,0;3,0;;;20,1;0,0;
09/05/2010;1800;;;;;;;;;;;
10/05/2010;0000;27,6;56,0;983,2;1,6;14,0;0,0;11,00;34,5;;;
10/05/2010;1200;28,6;61,0;983,5;1,5;18,0;2,0;;;18,5;0,0;
10/05/2010;1800;;;;;;;;;;;
11/05/2010;0000;28,6;61,0;982,0;0,5;32,0;0,0;10,00;37,8;;;
11/05/2010;1200;28,8;68,0;983,9;1,5;14,0;4,0;;;20,3;0,0;
11/05/2010;1800;;;;;;;;;;;
12/05/2010;0000;25,2;84,0;983,5;1,5;9,0;7,0;10,70;36,8;;;
12/05/2010;1200;29,3;66,0;983,6;2,1;18,0;2,0;;;20,7;3,1;
12/05/2010;1800;;;;;;;;;;;
13/05/2010;0000;28,0;68,0;983,1;1,5;9,0;7,0;4,10;34,2;;;
13/05/2010;1200;29,1;69,0;985,2;3,3;9,0;9,0;;;22,2;0,0;
13/05/2010;1800;;;;;;;;;;;
14/05/2010;0000;28,0;68,0;984,2;3,3;5,0;6,0;8,30;36,6;;;
14/05/2010;1200;28,0;63,0;986,3;3,6;9,0;7,0;;;19,8;0,3;
14/05/2010;1800;;;;;;;;;;;
15/05/2010;0000;28,6;62,0;984,3;2,1;5,0;0,0;10,30;36,1;;;
15/05/2010;1200;29,2;57,0;985,5;3,5;14,0;6,0;;;20,1;0,0;
15/05/2010;1800;;;;;;;;;;;
16/05/2010;0000;28,4;52,0;984,1;3,3;9,0;0,0;9,40;36,2;;;
16/05/2010;1200;28,8;60,0;984,9;1,8;32,0;6,0;;;18,5;0,0;
16/05/2010;1800;;;;;;;;;;;
17/05/2010;0000;28,5;63,0;983,0;5,8;9,0;0,0;10,20;36,0;;;
17/05/2010;1200;28,7;57,0;984,8;2,1;18,0;3,0;;;19,1;0,0;
17/05/2010;1800;;;;;;;;;;;
18/05/2010;0000;27,4;66,0;984,1;3,8;9,0;0,0;10,90;36,1;;;
18/05/2010;1200;29,7;48,0;984,5;5,0;14,0;0,0;;;21,6;0,0;
18/05/2010;1800;;;;;;;;;;;
19/05/2010;0000;27,4;65,0;983,6;5,0;14,0;0,0;10,10;34,8;;;
19/05/2010;1200;28,8;56,0;985,1;3,6;14,0;7,0;;;20,1;0,0;
19/05/2010;1800;;;;;;;;;;;
20/05/2010;0000;28,2;59,0;984,0;4,1;14,0;4,0;10,60;36,4;;;
20/05/2010;1200;29,5;57,0;983,9;1,6;18,0;7,0;;;19,5;0,0;
20/05/2010;1800;;;;;;;;;;;
21/05/2010;0000;29,5;53,0;982,4;2,3;14,0;8,0;10,80;37,5;;;
21/05/2010;1200;29,2;61,0;984,6;2,8;14,0;4,0;;;19,9;0,0;
21/05/2010;1800;;;;;;;;;;;
22/05/2010;0000;29,8;60,0;981,6;1,0;23,0;8,0;10,00;36,1;;;
22/05/2010;1200;29,5;57,0;983,9;3,6;14,0;5,0;;;21,4;0,0;
22/05/2010;1800;;;;;;;;;;;
23/05/2010;0000;30,8;62,0;981,1;1,1;36,0;10,0;9,50;36,6;;;
23/05/2010;1200;29,5;61,0;983,8;4,0;9,0;6,0;;;21,1;0,2;
23/05/2010;1800;;;;;;;;;;;
24/05/2010;0000;30,0;60,0;981,5;3,3;9,0;6,0;10,70;37,2;;;
24/05/2010;1200;29,5;57,0;983,0;4,6;9,0;3,0;;;20,9;0,0;
24/05/2010;1800;;;;;;;;;;;
25/05/2010;0000;28,8;58,0;982,4;5,6;9,0;0,0;10,10;37,5;;;
25/05/2010;1200;30,0;59,0;984,6;1,3;18,0;4,0;;;20,2;0,0;
25/05/2010;1800;;;;;;;;;;;
26/05/2010;0000;28,5;64,0;982,9;5,5;9,0;2,0;6,90;36,5;;;
26/05/2010;1200;28,9;53,0;984,9;4,5;9,0;2,0;;;19,7;0,0;
26/05/2010;1800;;;;;;;;;;;
27/05/2010;0000;30,6;52,0;982,4;2,6;9,0;6,0;5,90;36,2;;;
27/05/2010;1200;29,5;60,0;984,7;2,0;14,0;4,0;;;21,1;0,0;
27/05/2010;1800;;;;;;;;;;;
28/05/2010;0000;28,4;67,0;983,0;4,0;9,0;10,0;8,20;36,7;;;
28/05/2010;1200;28,8;63,0;985,0;2,6;14,0;7,0;;;20,1;2,4;
28/05/2010;1800;;;;;;;;;;;
29/05/2010;0000;30,4;54,0;983,6;1,1;14,0;10,0;9,80;37,7;;;
29/05/2010;1200;29,4;61,0;985,2;2,5;18,0;2,0;;;21,6;0,0;
29/05/2010;1800;;;;;;;;;;;
30/05/2010;0000;30,6;54,0;983,7;4,1;9,0;4,0;8,90;37,1;;;
30/05/2010;1200;28,4;64,0;987,0;1,8;18,0;5,0;;;20,9;0,0;
30/05/2010;1800;;;;;;;;;;;
31/05/2010;0000;31,5;47,0;984,6;0,0;0,0;7,0;7,80;34,8;;;
31/05/2010;1200;28,5;65,0;987,8;1,6;5,0;5,0;;;20,7;0,0;
31/05/2010;1800;;;;;;;;;;;
01/06/2010;0000;28,3;64,0;986,2;2,3;36,0;6,0;5,80;35,0;;;
01/06/2010;1200;27,9;74,0;988,0;0,7;36,0;7,0;;;21,6;0,0;
01/06/2010;1800;;;;;;;;;;;
02/06/2010;0000;25,3;83,0;985,9;2,8;9,0;10,0;8,60;37,0;;;
02/06/2010;1200;29,1;63,0;986,7;3,1;14,0;6,0;;;20,7;0,2;
02/06/2010;1800;;;;;;;;;;;
03/06/2010;0000;29,7;63,0;984,8;2,0;14,0;6,0;8,50;35,6;;;
03/06/2010;1200;28,9;63,0;987,8;2,8;14,0;7,0;;;20,9;0,0;
03/06/2010;1800;;;;;;;;;;;
04/06/2010;0000;27,2;69,0;986,5;3,3;14,0;0,0;0,20;30,0;;;
04/06/2010;1200;27,1;71,0;988,3;2,5;18,0;10,0;;;19,5;0,0;
04/06/2010;1800;;;;;;;;;;;
05/06/2010;0000;23,4;87,0;988,2;2,1;27,0;10,0;7,90;33,1;;;
05/06/2010;1200;25,3;83,0;988,6;0,5;14,0;6,0;;;18,1;13,0;
05/06/2010;1800;;;;;;;;;;;
06/06/2010;0000;26,4;72,0;985,7;5,0;18,0;0,0;9,70;33,4;;;
06/06/2010;1200;27,7;69,0;987,2;2,1;18,0;5,0;;;19,1;0,0;
06/06/2010;1800;;;;;;;;;;;
07/06/2010;0000;27,4;68,0;985,7;2,5;14,0;2,0;9,20;34,8;;;
07/06/2010;1200;27,7;68,0;988,2;2,3;14,0;8,0;;;20,4;0,0;
07/06/2010;1800;;;;;;;;;;;
08/06/2010;0000;27,4;59,0;987,0;1,8;9,0;0,0;10,50;34,4;;;
08/06/2010;1200;28,9;55,0;988,3;5,1;9,0;3,0;;;22,9;0,0;
08/06/2010;1800;;;;;;;;;;;
09/06/2010;0000;26,5;61,0;987,1;3,8;14,0;0,0;10,80;34,6;;;
09/06/2010;1200;28,0;50,0;988,1;5,6;14,0;2,0;;;23,4;0,0;
09/06/2010;1800;;;;;;;;;;;
10/06/2010;0000;26,5;55,0;986,9;2,6;14,0;0,0;8,20;34,5;;;
10/06/2010;1200;28,0;55,0;987,1;2,3;14,0;4,0;;;23,8;0,0;
10/06/2010;1800;;;;;;;;;;;
11/06/2010;0000;28,5;56,0;986,9;4,1;14,0;7,0;10,60;34,4;;;
11/06/2010;1200;27,4;60,0;987,8;2,1;14,0;4,0;;;23,4;0,0;
11/06/2010;1800;;;;;;;;;;;
12/06/2010;0000;27,1;60,0;986,1;5,0;14,0;0,0;10,40;35,6;;;
12/06/2010;1200;28,0;59,0;986,9;2,5;9,0;3,0;;;23,2;0,0;
12/06/2010;1800;;;;;;;;;;;
13/06/2010;0000;28,9;59,0;986,1;3,8;14,0;5,0;5,40;32,2;;;
13/06/2010;1200;29,3;55,0;987,5;5,0;14,0;6,0;;;24,7;0,0;
13/06/2010;1800;;;;;;;;;;;
14/06/2010;0000;26,0;69,0;986,8;2,5;14,0;8,0;4,80;30,7;;;
14/06/2010;1200;27,1;58,0;987,7;4,5;18,0;6,0;;;20,3;0,0;
14/06/2010;1800;;;;;;;;;;;
15/06/2010;0000;25,2;69,0;987,9;3,3;14,0;7,0;6,30;32,6;;;
15/06/2010;1200;27,4;58,0;987,2;4,5;14,0;4,0;;;19,1;0,0;
15/06/2010;1800;;;;;;;;;;;
16/06/2010;0000;25,0;81,0;987,2;2,5;14,0;10,0;3,20;31,6;;;
16/06/2010;1200;27,1;66,0;987,1;2,6;18,0;8,0;;;20,1;0,0;
16/06/2010;1800;;;;;;;;;;;
17/06/2010;0000;25,0;82,0;986,5;3,3;14,0;10,0;2,70;31,2;;;
17/06/2010;1200;26,6;74,0;985,7;2,6;18,0;8,0;;;23,0;2,0;
17/06/2010;1800;;;;;;;;;;;
18/06/2010;0000;24,6;91,0;985,3;1,0;14,0;6,0;4,50;30,5;;;
18/06/2010;1200;24,5;90,0;986,2;1,0;14,0;10,0;;;20,1;21,8;
18/06/2010;1800;;;;;;;;;;;
19/06/2010;0000;26,0;82,0;984,4;2,3;14,0;8,0;4,70;31,0;;;
19/06/2010;1200;24,4;89,0;985,5;1,5;9,0;10,0;;;22,6;4,4;
19/06/2010;1800;;;;;;;;;;;
20/06/2010;0000;25,2;75,0;984,3;1,1;14,0;3,0;9,10;33,0;;;
20/06/2010;1200;25,5;70,0;985,5;0,3;9,0;7,0;;;22,4;0,0;
20/06/2010;1800;;;;;;;;;;;
21/06/2010;0000;25,1;66,0;983,5;2,1;9,0;0,0;10,60;33,4;;;
21/06/2010;1200;25,5;72,0;986,0;1,1;9,0;7,0;;;19,1;0,0;
21/06/2010;1800;;;;;;;;;;;
22/06/2010;0000;26,0;66,0;984,0;2,3;9,0;2,0;7,20;32,6;;;
22/06/2010;1200;26,6;67,0;986,7;2,3;9,0;7,0;;;20,7;0,0;
22/06/2010;1800;;;;;;;;;;;
23/06/2010;0000;25,5;80,0;985,2;1,5;14,0;0,0;0,70;32,5;;;
23/06/2010;1200;25,9;83,0;987,7;1,5;14,0;10,0;;;21,6;0,2;
23/06/2010;1800;;;;;;;;;;;
24/06/2010;0000;24,2;82,0;987,8;1,8;14,0;10,0;10,00;32,6;;;
24/06/2010;1200;26,1;68,0;989,2;4,1;14,0;5,0;;;18,9;8,8;
24/06/2010;1800;;;;;;;;;;;
25/06/2010;0000;25,0;67,0;987,3;2,1;14,0;4,0;9,90;33,0;;;
25/06/2010;1200;26,9;62,0;988,3;4,8;9,0;7,0;;;22,2;0,0;
25/06/2010;1800;;;;;;;;;;;
26/06/2010;0000;25,3;71,0;987,3;3,3;14,0;7,0;10,60;32,3;;;
26/06/2010;1200;26,3;58,0;986,8;1,6;14,0;2,0;;;22,2;0,0;
26/06/2010;1800;;;;;;;;;;;
27/06/2010;0000;24,0;63,0;985,4;2,3;9,0;0,0;3,80;32,2;;;
27/06/2010;1200;25,3;75,0;986,2;3,3;9,0;9,0;;;20,1;0,0;
27/06/2010;1800;;;;;;;;;;;
28/06/2010;0000;25,0;82,0;985,6;2,5;14,0;10,0;3,30;29,4;;;
28/06/2010;1200;24,2;85,0;986,2;0,8;23,0;9,0;;;22,0;1,6;
28/06/2010;1800;;;;;;;;;;;
29/06/2010;0000;23,4;86,0;986,3;2,5;14,0;5,0;9,80;33,2;;;
29/06/2010;1200;26,3;63,0;986,3;5,1;14,0;3,0;;;20,9;1,3;
29/06/2010;1800;;;;;;;;;;;
30/06/2010;0000;25,0;65,0;985,4;1,6;14,0;2,0;9,90;33,3;;;
30/06/2010;1200;27,4;54,0;987,0;3,8;14,0;2,0;;;22,4;0,0;
30/06/2010;1800;;;;;;;;;;;
01/07/2010;0000;25,5;64,0;986,7;1,5;14,0;3,0;6,20;32,5;;;
01/07/2010;1200;26,5;59,0;987,0;2,3;14,0;3,0;;;20,1;0,0;
01/07/2010;1800;;;;;;;;;;;
02/07/2010;0000;26,1;71,0;986,0;5,0;9,0;7,0;10,40;34,4;;;
02/07/2010;1200;26,3;63,0;986,9;3,3;18,0;6,0;;;23,4;0,0;
02/07/2010;1800;;;;;;;;;;;
03/07/2010;0000;26,1;63,0;985,8;2,0;18,0;0,0;10,40;34,2;;;
03/07/2010;1200;26,5;55,0;986,7;2,3;14,0;2,0;;;19,3;0,0;
03/07/2010;1800;;;;;;;;;;;
04/07/2010;0000;26,0;55,0;985,8;5,5;14,0;0,0;8,50;33,3;;;
04/07/2010;1200;26,4;58,0;986,8;2,1;18,0;3,0;;;19,6;0,0;
04/07/2010;1800;;;;;;;;;;;
05/07/2010;0000;25,5;64,0;985,0;2,5;14,0;0,0;8,50;32,4;;;
05/07/2010;1200;26,9;57,0;987,0;2,6;18,0;4,0;;;19,9;0,0;
05/07/2010;1800;;;;;;;;;;;
06/07/2010;0000;25,4;63,0;986,2;3,6;14,0;0,0;9,00;33,4;;;
06/07/2010;1200;25,5;69,0;986,8;0,7;23,0;8,0;;;22,4;0,0;
06/07/2010;1800;;;;;;;;;;;
07/07/2010;0000;26,1;64,0;986,1;4,3;18,0;3,0;7,60;33,7;;;
07/07/2010;1200;26,9;57,0;986,2;0,9;18,0;3,0;;;20,9;0,0;
07/07/2010;1800;;;;;;;;;;;
08/07/2010;0000;25,3;72,0;987,0;5,7;9,0;8,0;1,40;32,4;;;
08/07/2010;1200;26,1;69,0;987,3;2,1;5,0;8,0;;;20,1;0,0;
08/07/2010;1800;;;;;;;;;;;
09/07/2010;0000;26,7;70,0;986,5;2,8;14,0;4,0;9,00;32,8;;;
09/07/2010;1200;28,3;62,0;986,5;3,0;14,0;6,0;;;19,9;0,2;
09/07/2010;1800;;;;;;;;;;;
10/07/2010;0000;24,0;85,0;986,4;2,5;5,0;4,0;9,00;32,4;;;
10/07/2010;1200;26,5;64,0;987,0;5,6;9,0;5,0;;;19,8;0,3;
10/07/2010;1800;;;;;;;;;;;
11/07/2010;0000;25,5;72,0;985,2;3,6;14,0;6,0;8,70;33,5;;;
11/07/2010;1200;26,1;69,0;986,6;3,8;14,0;8,0;;;21,0;0,0;
11/07/2010;1800;;;;;;;;;;;
12/07/2010;0000;26,6;69,0;984,0;3,0;14,0;0,0;9,70;34,7;;;
12/07/2010;1200;26,1;69,0;986,1;0,8;9,0;6,0;;;21,5;0,0;
12/07/2010;1800;;;;;;;;;;;
13/07/2010;0000;27,5;62,0;984,0;4,1;9,0;3,0;8,10;34,0;;;
13/07/2010;1200;27,8;64,0;985,4;5,7;9,0;6,0;;;22,8;0,0;
13/07/2010;1800;;;;;;;;;;;
14/07/2010;0000;25,5;76,0;984,8;5,8;9,0;6,0;7,00;32,0;;;
14/07/2010;1200;26,9;61,0;986,9;5,5;9,0;8,0;;;20,1;0,0;
14/07/2010;1800;;;;;;;;;;;
15/07/2010;0000;26,7;63,0;985,4;2,0;9,0;8,0;7,50;32,3;;;
15/07/2010;1200;27,7;58,0;986,7;4,0;14,0;8,0;;;22,8;0,0;
15/07/2010;1800;;;;;;;;;;;
16/07/2010;0000;26,5;61,0;986,1;2,6;9,0;4,0;8,90;34,2;;;
16/07/2010;1200;27,1;68,0;987,7;1,8;18,0;5,0;;;21,8;0,0;
16/07/2010;1800;;;;;;;;;;;
17/07/2010;0000;24,6;76,0;986,8;3,6;9,0;8,0;5,00;32,8;;;
17/07/2010;1200;27,6;65,0;988,3;4,5;9,0;8,0;;;21,1;0,8;
17/07/2010;1800;;;;;;;;;;;
18/07/2010;0000;25,7;71,0;987,2;0,7;14,0;0,0;9,80;34,3;;;
18/07/2010;1200;28,1;58,0;988,2;3,3;18,0;3,0;;;20,1;0,0;
18/07/2010;1800;;;;;;;;;;;
19/07/2010;0000;25,8;65,0;986,9;3,0;14,0;0,0;10,60;33,6;;;
19/07/2010;1200;27,3;56,0;988,3;2,8;18,0;3,0;;;19,9;0,0;
19/07/2010;1800;;;;;;;;;;;
20/07/2010;0000;26,3;60,0;988,3;5,8;14,0;6,0;10,90;34,0;;;
20/07/2010;1200;26,3;57,0;989,2;0,8;9,0;3,0;;;18,3;0,0;
20/07/2010;1800;;;;;;;;;;;
21/07/2010;0000;25,6;55,0;988,2;3,3;9,0;0,0;7,80;32,2;;;
21/07/2010;1200;26,3;62,0;989,0;6,6;9,0;7,0;;;18,1;0,0;
21/07/2010;1800;;;;;;;;;;;
22/07/2010;0000;24,7;72,0;989,1;3,8;9,0;10,0;5,80;32,0;;;
22/07/2010;1200;27,9;59,0;989,0;5,0;18,0;7,0;;;18,5;0,0;
22/07/2010;1800;;;;;;;;;;;
23/07/2010;0000;24,2;80,0;988,9;2,6;14,0;9,0;10,40;33,4;;;
23/07/2010;1200;26,9;60,0;989,2;1,0;14,0;4,0;;;19,7;0,0;
23/07/2010;1800;;;;;;;;;;;
24/07/2010;0000;26,1;62,0;988,7;5,5;14,0;3,0;10,60;34,7;;;
24/07/2010;1200;26,7;56,0;989,3;5,0;18,0;2,0;;;22,2;0,0;
24/07/2010;1800;;;;;;;;;;;
25/07/2010;0000;26,5;55,0;987,1;4,1;14,0;3,0;7,10;32,7;;;
25/07/2010;1200;27,5;53,0;987,7;5,5;14,0;5,0;;;22,4;0,0;
25/07/2010;1800;;;;;;;;;;;
26/07/2010;0000;25,7;64,0;987,5;5,5;14,0;8,0;1,40;33,2;;;
26/07/2010;1200;24,5;66,0;987,4;4,5;14,0;9,0;;;21,4;0,0;
26/07/2010;1800;;;;;;;;;;;
27/07/2010;0000;25,5;64,0;986,2;1,8;14,0;6,0;7,50;32,8;;;
27/07/2010;1200;27,1;58,0;987,1;2,8;14,0;3,0;;;22,0;0,0;
27/07/2010;1800;;;;;;;;;;;
28/07/2010;0000;25,6;59,0;986,7;5,0;14,0;0,0;9,80;33,0;;;
28/07/2010;1200;27,3;58,0;988,4;5,0;14,0;4,0;;;20,3;0,0;
28/07/2010;1800;;;;;;;;;;;
29/07/2010;0000;25,1;57,0;988,0;4,6;14,0;0,0;8,90;32,7;;;
29/07/2010;1200;27,3;55,0;988,2;5,0;14,0;7,0;;;18,4;0,0;
29/07/2010;1800;;;;;;;;;;;
30/07/2010;0000;25,7;56,0;986,7;2,3;9,0;0,0;8,00;33,4;;;
30/07/2010;1200;25,3;67,0;986,9;4,1;14,0;10,0;;;20,4;0,0;
30/07/2010;1800;;;;;;;;;;;
31/07/2010;0000;25,1;74,0;985,1;4,5;18,0;10,0;7,00;31,8;;;
31/07/2010;1200;26,3;59,0;985,1;4,1;14,0;6,0;;;21,4;0,0;
31/07/2010;1800;;;;;;;;;;;
01/08/2010;0000;25,6;65,0;984,5;3,6;9,0;5,0;9,20;35,0;;;
01/08/2010;1200;26,5;57,0;984,9;3,5;14,0;3,0;;;20,3;0,0;
01/08/2010;1800;33,2;39,0;981,2;2,8;14,0;7,0;;;;;
02/08/2010;0000;26,7;55,0;984,7;3,8;9,0;0,0;10,50;35,9;;;
02/08/2010;1200;27,0;51,0;986,7;2,1;14,0;3,0;;;18,7;0,0;
02/08/2010;1800;34,5;33,0;982,3;4,1;14,0;6,0;;;;;
03/08/2010;0000;26,5;66,0;985,8;5,3;14,0;0,0;10,50;33,5;;;
03/08/2010;1200;26,7;60,0;988,0;4,5;18,0;7,0;;;21,4;0,0;
03/08/2010;1800;32,1;43,0;983,4;5,0;14,0;7,0;;;;;
04/08/2010;0000;24,6;73,0;986,0;5,3;9,0;0,0;10,40;33,7;;;
04/08/2010;1200;27,3;60,0;987,6;5,3;9,0;7,0;;;19,7;0,0;
04/08/2010;1800;32,6;38,0;983,3;4,6;14,0;5,0;;;;;
05/08/2010;0000;26,3;57,0;986,2;5,6;14,0;0,0;7,40;33,2;;;
05/08/2010;1200;27,1;62,0;987,8;2,3;18,0;9,0;;;18,6;0,0;
05/08/2010;1800;31,7;45,0;983,5;6,6;18,0;8,0;;;;;
06/08/2010;0000;24,9;64,0;985,7;2,3;9,0;0,0;10,50;34,7;;;
06/08/2010;1200;26,9;45,0;987,3;2,0;18,0;2,0;;;18,4;0,0;
06/08/2010;1800;33,3;39,0;982,4;3,6;14,0;6,0;;;;;
07/08/2010;0000;25,5;65,0;985,9;5,0;9,0;0,0;7,30;32,3;;;
07/08/2010;1200;26,1;64,0;989,1;1,8;18,0;8,0;;;22,4;0,0;
07/08/2010;1800;31,1;48,0;985,0;6,6;19,0;7,0;;;;;
08/08/2010;0000;22,6;76,0;989,2;7,5;14,0;10,0;10,70;33,8;;;
08/08/2010;1200;26,5;55,0;989,7;6,1;9,0;5,0;;;17,3;0,0;
08/08/2010;1800;32,3;33,0;985,4;4,8;9,0;6,0;;;;;
09/08/2010;0000;26,5;52,0;988,0;3,8;14,0;0,0;6,50;32,5;;;
09/08/2010;1200;27,1;57,0;988,7;2,0;14,0;3,0;;;19,3;0,0;
09/08/2010;1800;30,9;49,0;984,7;3,6;14,0;9,0;;;;;
10/08/2010;0000;26,3;65,0;988,0;2,0;14,0;7,0;5,70;32,4;;;
10/08/2010;1200;24,8;70,0;989,2;2,8;18,0;8,0;;;22,4;0,4;
10/08/2010;1800;32,3;34,0;985,1;2,8;14,0;6,0;;;;;
11/08/2010;0000;25,5;62,0;988,9;5,1;9,0;0,0;8,50;32,5;;;
11/08/2010;1200;26,3;54,0;990,8;5,0;14,0;4,0;;;20,9;0,0;
11/08/2010;1800;31,1;43,0;986,1;4,3;14,0;9,0;;;;;
12/08/2010;0000;25,5;62,0;989,0;4,3;14,0;4,0;9,40;32,7;;;
12/08/2010;1200;26,5;49,0;989,7;6,3;14,0;2,0;;;20,3;0,0;
12/08/2010;1800;31,2;41,0;986,0;5,5;9,0;8,0;;;;;
13/08/2010;0000;24,9;60,0;988,5;5,0;14,0;0,0;10,70;34,2;;;
13/08/2010;1200;27,0;48,0;988,8;4,6;18,0;0,0;;;18,5;0,0;
13/08/2010;1800;33,4;32,0;984,8;4,6;14,0;3,0;;;;;
14/08/2010;0000;26,3;53,0;986,4;6,5;9,0;0,0;10,30;33,0;;;
14/08/2010;1200;26,7;60,0;987,1;4,6;14,0;7,0;;;21,6;0,0;
14/08/2010;1800;31,5;44,0;983,5;4,5;14,0;7,0;;;;;
15/08/2010;0000;24,4;69,0;986,3;4,3;14,0;0,0;10,90;35,4;;;
15/08/2010;1200;27,1;53,0;986,8;2,3;18,0;0,0;;;21,9;0,0;
15/08/2010;1800;34,0;32,0;982,5;2,8;14,0;3,0;;;;;
16/08/2010;0000;27,5;51,0;986,0;3,3;9,0;0,0;10,60;36,1;;;
16/08/2010;1200;28,3;50,0;987,6;5,0;9,0;2,0;;;20,7;0,0;
16/08/2010;1800;34,9;34,0;983,1;2,8;18,0;7,0;;;;;
17/08/2010;0000;27,7;56,0;986,7;5,6;9,0;0,0;9,60;34,0;;;
17/08/2010;1200;27,5;48,0;988,5;2,6;14,0;2,0;;;19,6;0,0;
17/08/2010;1800;32,3;40,0;984,9;4,5;18,0;7,0;;;;;
18/08/2010;0000;27,1;53,0;988,1;3,3;14,0;2,0;7,80;32,4;;;
18/08/2010;1200;26,3;55,0;989,1;4,0;18,0;8,0;;;18,3;0,0;
18/08/2010;1800;31,3;43,0;985,0;3,5;18,0;7,0;;;;;
19/08/2010;0000;23,6;60,0;987,6;4,6;14,0;3,0;11,10;33,5;;;
19/08/2010;1200;25,9;54,0;988,5;6,0;14,0;7,0;;;18,6;0,0;
19/08/2010;1800;32,3;43,0;982,8;4,1;9,0;6,0;;;;;
20/08/2010;0000;26,1;54,0;986,6;3,8;14,0;4,0;10,00;33,2;;;
20/08/2010;1200;25,3;59,0;988,4;5,0;18,0;4,0;;;20,3;0,0;
20/08/2010;1800;32,1;37,0;983,4;3,3;18,0;8,0;;;;;
21/08/2010;0000;26,3;58,0;986,9;5,3;14,0;3,0;10,10;34,3;;;
21/08/2010;1200;27,0;57,0;988,7;4,0;14,0;3,0;;;18,7;0,0;
21/08/2010;1800;33,3;43,0;984,0;4,0;14,0;7,0;;;;;
22/08/2010;0000;25,4;72,0;984,4;6,1;9,0;3,0;9,40;34,3;;;
22/08/2010;1200;27,1;60,0;989,1;4,3;14,0;8,0;;;20,3;0,0;
22/08/2010;1800;32,5;44,0;984,4;4,1;14,0;7,0;;;;;
23/08/2010;0000;25,1;68,0;987,7;4,3;14,0;4,0;6,50;32,3;;;
23/08/2010;1200;26,1;62,0;988,2;4,3;14,0;3,0;;;21,7;0,0;
23/08/2010;1800;31,3;38,0;983,7;3,0;14,0;9,0;;;;;
24/08/2010;0000;25,9;59,0;986,9;4,5;9,0;2,0;10,20;34,3;;;
24/08/2010;1200;27,1;58,0;987,7;6,6;9,0;3,0;;;20,5;0,0;
24/08/2010;1800;32,9;39,0;982,7;4,3;14,0;6,0;;;;;
25/08/2010;0000;25,3;67,0;985,9;5,6;14,0;3,0;11,00;35,3;;;
25/08/2010;1200;27,0;52,0;987,9;5,0;9,0;0,0;;;18,1;0,0;
25/08/2010;1800;34,0;34,0;983,2;4,0;5,0;3,0;;;;;
26/08/2010;0000;25,9;66,0;986,1;5,0;14,0;0,0;10,90;34,4;;;
26/08/2010;1200;27,5;53,0;988,1;4,0;14,0;3,0;;;20,7;0,0;
26/08/2010;1800;33,5;37,0;982,6;5,5;9,0;3,0;;;;;
27/08/2010;0000;27,3;58,0;985,4;5,0;9,0;0,0;9,60;35,0;;;
27/08/2010;1200;27,5;59,0;987,2;5,8;9,0;4,0;;;21,8;0,0;
27/08/2010;1800;34,1;37,0;982,0;3,0;9,0;7,0;;;;;
28/08/2010;0000;26,8;62,0;984,6;5,3;14,0;0,0;10,50;35,6;;;
28/08/2010;1200;26,6;60,0;986,8;1,8;14,0;2,0;;;22,0;0,0;
28/08/2010;1800;34,5;38,0;981,1;3,6;14,0;6,0;;;;;
29/08/2010;0000;28,3;48,0;984,4;3,1;14,0;0,0;10,40;35,7;;;
29/08/2010;1200;27,3;61,0;986,8;5,0;9,0;5,0;;;20,7;0,0;
29/08/2010;1800;34,3;38,0;982,1;4,5;14,0;6,0;;;;;
30/08/2010;0000;27,1;66,0;985,4;4,8;14,0;0,0;10,40;34,3;;;
30/08/2010;1200;27,1;56,0;987,7;4,3;9,0;3,0;;;19,9;0,0;
30/08/2010;1800;32,9;36,0;983,7;4,5;14,0;4,0;;;;;
31/08/2010;0000;26,9;51,0;985,7;4,8;14,0;0,0;7,60;34,1;;;
31/08/2010;1200;26,3;62,0;987,0;6,6;9,0;8,0;;;22,2;0,0;
31/08/2010;1800;33,0;36,0;983,2;6,6;14,0;6,0;;;;;
01/09/2010;0000;26,1;60,0;986,9;4,5;9,0;0,0;6,50;33,6;;;
01/09/2010;1200;25,6;64,0;987,5;4,5;14,0;9,0;;;20,2;0,0;
